probe_id	profile	phase	universe	raw_channel_state	frozen_projection	projection_state	current_language_class	interpretation	cohort_id	measurement_ref	overlay_ref
boundary-9	default	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-9	
boundary-8	default	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-8	
boundary-7	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-7	
boundary-6	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-6	
boundary-5	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-5	
boundary-4	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-4	
boundary-3	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-3	
boundary-2	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-2	
boundary-1	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-1	
boundary-0	default	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/default/boundary-0	
boundary-11	html	reverse	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-11	
boundary-10	html	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-10	
boundary-9	html	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-9	
boundary-8	html	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-8	
boundary-7	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-7	
boundary-6	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-6	
boundary-5	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-5	
boundary-4	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-4	
boundary-3	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-3	
boundary-2	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-2	
boundary-1	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-1	
boundary-0	html	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html/boundary-0	
boundary-11	a11y	reverse	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-11	
boundary-10	a11y	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-10	
boundary-9	a11y	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-9	
boundary-8	a11y	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-8	
boundary-7	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-7	
boundary-6	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-6	
boundary-5	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-5	
boundary-4	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-4	
boundary-3	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-3	
boundary-2	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-2	
boundary-1	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-1	
boundary-0	a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/a11y/boundary-0	
boundary-11	html+a11y	reverse	supplement-boundary	CRYSTALLINE_ONLY	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{import calc: abs; $abs(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-11	
boundary-10	html+a11y	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let f=calc.abs; $f(-1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-10	
boundary-9	html+a11y	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let sqrt(x)=[ok]; $sqrt(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-9	
boundary-8	html+a11y	reverse	supplement-boundary	DIFFERENT_VALUE	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	OPEN_LANGUAGE_BOUNDARY	{let abs(x)=[ok]; $abs(1)$}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-8	
boundary-7	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f(..a)=json(..a); f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-7	
boundary-6	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let a=arguments(42); json(..a)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-6	
boundary-5	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json.with(42); f()}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-5	
boundary-4	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	{let f=json; f(42)}		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-4	
boundary-3	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes((97,44,98,10,49,10,255)))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-3	
boundary-2	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("á,😀\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-2	
boundary-1	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("a,b\r\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-1	
boundary-0	html+a11y	reverse	supplement-boundary	MATCH_DIAGNOSTIC	EXACT_EXIT_STDOUT_STDERR	NO_GENERAL_PROJECTION	CLOSED_MEASURED_BOUNDARY	csv(bytes("\"a\nb\",c\n1"))		00_nucleo/diagnosticos/p1335-transversal-r3.json#extra/reverse/html+a11y/boundary-0	
html-legacy	route-specific	normal	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	PUBLIC_CLI_ABSENT_NO_PARITY_CREDIT	CLI capability absent; no export/warning parity claim; C warning contract separate		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/html-legacy	00_nucleo/diagnosticos/p1335-cli-capability-overlay.json#normal/html-legacy
html-compile	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/html-compile	
html-combined	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/html-combined	
html-crystalline	route-specific	normal	warning-contract-supplement	NO_VANILLA	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CRYSTALLINE_ONLY_CONTROL	Crystalline serializer control only.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/html-crystalline	
html-vanilla	route-specific	normal	warning-contract-supplement	NO_VANILLA	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CRYSTALLINE_ONLY_CONTROL	Crystalline serializer control only.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/html-vanilla	
gate-default	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/gate-default	
gate-a11y-only	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/gate-a11y-only	
html-error-order	route-specific	normal	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Both retain three hints; C WARNING→ERROR and V ERROR→WARNING. P1323 preserves C timing explicitly; residual, not reopened closure.	html-warning-error-order	00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/html-error-order	
preserve-pdf	route-specific	normal	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	PUBLIC_CLI_ABSENT_NO_PARITY_CREDIT	CLI capability absent; no export/warning parity claim; C warning contract separate		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/preserve-pdf	00_nucleo/diagnosticos/p1335-cli-capability-overlay.json#normal/preserve-pdf
preserve-png	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/preserve-png	
preserve-svg	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/preserve-svg	
query-file	route-specific	normal	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/query-file	
query-stdin	route-specific	normal	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/query-stdin	
eval	route-specific	normal	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/eval	
help	route-specific	normal	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/normal/help	
html-legacy	route-specific	repeat	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	PUBLIC_CLI_ABSENT_NO_PARITY_CREDIT	CLI capability absent; no export/warning parity claim; C warning contract separate		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/html-legacy	00_nucleo/diagnosticos/p1335-cli-capability-overlay.json#repeat/html-legacy
html-compile	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/html-compile	
html-combined	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/html-combined	
html-crystalline	route-specific	repeat	warning-contract-supplement	NO_VANILLA	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CRYSTALLINE_ONLY_CONTROL	Crystalline serializer control only.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/html-crystalline	
html-vanilla	route-specific	repeat	warning-contract-supplement	NO_VANILLA	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CRYSTALLINE_ONLY_CONTROL	Crystalline serializer control only.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/html-vanilla	
gate-default	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/gate-default	
gate-a11y-only	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/gate-a11y-only	
html-error-order	route-specific	repeat	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Both retain three hints; C WARNING→ERROR and V ERROR→WARNING. P1323 preserves C timing explicitly; residual, not reopened closure.	html-warning-error-order	00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/html-error-order	
preserve-pdf	route-specific	repeat	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	PUBLIC_CLI_ABSENT_NO_PARITY_CREDIT	CLI capability absent; no export/warning parity claim; C warning contract separate		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/preserve-pdf	00_nucleo/diagnosticos/p1335-cli-capability-overlay.json#repeat/preserve-pdf
preserve-png	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/preserve-png	
preserve-svg	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/preserve-svg	
query-file	route-specific	repeat	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/query-file	
query-stdin	route-specific	repeat	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/query-stdin	
eval	route-specific	repeat	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/eval	
help	route-specific	repeat	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/repeat/help	
help	route-specific	reverse	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/help	
eval	route-specific	reverse	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/eval	
query-stdin	route-specific	reverse	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/query-stdin	
query-file	route-specific	reverse	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	OPEN_LANGUAGE_DIAGNOSTIC	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/query-file	
preserve-svg	route-specific	reverse	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/preserve-svg	
preserve-png	route-specific	reverse	warning-contract-supplement	RAW_EQUAL	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	CLOSED_LITERAL_WARNING_ROUTE	Warning contract is narrower than entire command parity.		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/preserve-png	
preserve-pdf	route-specific	reverse	warning-contract-supplement	RAW_DIFFERENCE	C_WARNING_CONTRACT_PLUS_RAW_BILATERAL	PRESERVED_C_WARNING_CONTRACT	PUBLIC_CLI_ABSENT_NO_PARITY_CREDIT	CLI capability absent; no export/warning parity claim; C warning contract separate		00_nucleo/diagnosticos/p1335-transversal-r3.json#warning/reverse/preserve-pdf	00_nucleo/diagnosticos/p1335-cli-capability-overlay.json#reverse/preserve-pdf
