probe_id	path	profiles	runtime_class_by_profile	language_projection_by_profile	current_language_class	owner_prompt	crystalline_owner_file_line	vanilla_source_file_line	language_observable	causal_hypothesis	refutation	gate_class	universe	cohort_id	measurement_ref
p1307.construct.Auto	p1307.construct.Auto	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(auto)), repr(auto))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Auto
p1307.json.value.Auto	p1307.json.value.Auto	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode(auto)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Auto
p1307.toml.value.Auto	p1307.toml.value.Auto	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((value: auto))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Auto
p1307.yaml.value.Auto	p1307.yaml.value.Auto	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode(auto)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Auto
p1307.construct.Length	p1307.construct.Length	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(2pt)), repr(2pt))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Length
p1307.json.value.Length	p1307.json.value.Length	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode(2pt)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Length
p1307.toml.value.Length	p1307.toml.value.Length	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((value: 2pt))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Length
p1307.yaml.value.Length	p1307.yaml.value.Length	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode(2pt)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Length
p1307.construct.Relative	p1307.construct.Relative	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(50% + 2pt)), repr(50% + 2pt))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Relative
p1307.json.value.Relative	p1307.json.value.Relative	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode(50% + 2pt)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Relative
p1307.toml.value.Relative	p1307.toml.value.Relative	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((value: 50% + 2pt))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Relative
p1307.yaml.value.Relative	p1307.yaml.value.Relative	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode(50% + 2pt)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Relative
p1307.construct.Ratio	p1307.construct.Ratio	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(25%)), repr(25%))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Ratio
p1307.json.value.Ratio	p1307.json.value.Ratio	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode(25%)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Ratio
p1307.toml.value.Ratio	p1307.toml.value.Ratio	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((value: 25%))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Ratio
p1307.yaml.value.Ratio	p1307.yaml.value.Ratio	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode(25%)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Ratio
p1307.construct.Angle	p1307.construct.Angle	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(90deg)), repr(90deg))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Angle
p1307.json.value.Angle	p1307.json.value.Angle	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode(90deg)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Angle
p1307.toml.value.Angle	p1307.toml.value.Angle	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((value: 90deg))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Angle
p1307.yaml.value.Angle	p1307.yaml.value.Angle	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode(90deg)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Angle
p1307.construct.Color	p1307.construct.Color	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(repr(type(red)), repr(red))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.construct.Color
p1307.json.value.Color	p1307.json.value.Color	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				json.encode(red)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.json.value.Color
p1307.toml.value.Color	p1307.toml.value.Color	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				toml.encode((value: red))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.toml.value.Color
p1307.yaml.value.Color	p1307.yaml.value.Color	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:Preserved;html:Preserved;a11y:Preserved;html+a11y:Preserved	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				yaml.encode(red)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1307.yaml.value.Color
